,record_type,state_code,f_system,station_id,travel_dir,travel_lane,year_record,month_record,day_record,day_of_week,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,restrictions
354,3,47,3R,15,3,1,22,12,27,3,2,1,0,3,7,16,47,40,33,47,48,72,72,69,68,61,64,46,37,18,25,13,4,5,0
355,3,47,3R,15,3,1,22,12,28,4,4,1,1,3,11,24,61,40,77,79,54,57,73,55,88,72,71,73,44,35,19,17,11,5,0
356,3,47,3R,15,3,1,22,12,29,5,7,4,3,6,8,24,54,57,56,68,62,58,51,83,83,69,82,45,47,26,18,7,13,9,0
357,3,47,3R,15,3,1,22,12,30,6,9,2,0,4,11,12,45,45,72,46,78,72,74,78,69,63,82,63,53,35,16,16,21,12,0
358,3,47,3R,15,3,1,22,12,31,7,3,2,2,1,4,13,9,18,31,49,68,65,53,71,63,65,52,66,52,37,27,9,9,5,0
359,3,47,3R,15,7,1,22,12,1,5,3,5,4,11,17,29,36,72,62,83,65,64,66,79,78,103,91,90,47,37,27,22,9,13,0
360,3,47,3R,15,7,1,22,12,2,6,4,5,7,13,18,28,32,66,79,68,71,88,100,96,104,113,118,83,73,41,19,24,22,13,0
361,3,47,3R,15,7,1,22,12,3,7,8,8,5,9,9,19,15,38,45,50,90,85,84,75,67,70,70,59,39,37,21,18,12,10,0
362,3,47,3R,15,7,1,22,12,4,1,2,3,0,5,2,19,9,24,28,43,60,46,63,63,54,67,54,54,43,32,21,10,9,3,0
363,3,47,3R,15,7,1,22,12,5,2,4,5,3,11,14,23,37,73,76,61,70,59,60,70,84,97,105,73,39,38,12,11,12,17,0
364,3,47,3R,15,7,1,22,12,6,3,3,4,3,11,16,19,35,63,58,84,53,76,72,73,74,98,104,72,52,30,22,62,14,17,0
365,3,47,3R,15,7,1,22,12,7,4,4,3,4,6,18,21,39,67,67,54,49,66,67,81,70,104,112,76,52,38,21,17,13,21,0
366,3,47,3R,15,7,1,22,12,8,5,4,4,1,7,14,19,29,78,65,53,74,72,66,90,80,86,82,88,53,21,18,20,11,15,0
367,3,47,3R,15,7,1,22,12,9,6,3,2,2,7,13,22,37,72,64,70,90,98,91,103,101,118,103,94,59,27,22,37,16,18,0
368,3,47,3R,15,7,1,22,12,10,7,10,4,2,4,13,16,18,36,65,57,56,82,54,72,77,61,72,64,51,38,14,27,27,14,0
369,3,47,3R,15,7,1,22,12,11,1,3,4,3,3,4,10,9,17,26,47,66,59,76,65,64,116,69,70,44,31,17,17,4,6,0
370,3,47,3R,15,7,1,22,12,12,2,4,2,2,6,14,31,40,70,51,71,70,63,56,67,80,98,114,58,43,19,70,14,13,16,0
371,3,47,3R,15,7,1,22,12,13,3,9,2,3,9,12,23,42,70,63,70,68,55,78,79,78,101,115,83,46,23,23,34,12,16,0
372,3,47,3R,15,7,1,22,12,14,4,4,4,1,11,14,24,33,53,42,69,40,70,68,48,77,101,98,71,31,31,30,18,8,19,0
373,3,47,3R,15,7,1,22,12,15,5,5,3,1,9,16,15,31,77,70,72,72,72,80,93,84,106,99,76,41,31,28,30,18,16,0
374,3,47,3R,15,7,1,22,12,16,6,5,2,1,7,13,25,24,67,60,82,73,97,102,100,106,114,115,90,63,46,27,30,23,15,0
375,3,47,3R,15,7,1,22,12,17,7,7,4,5,6,6,18,17,35,40,72,67,93,64,83,85,87,66,108,47,39,31,19,12,8,0
376,3,47,3R,15,7,1,22,12,18,1,5,2,3,3,2,15,15,11,23,43,58,63,72,68,51,61,60,46,47,40,28,14,10,10,0
377,3,47,3R,15,7,1,22,12,19,2,5,0,1,8,16,30,37,65,68,58,67,69,77,82,79,94,95,81,42,21,25,12,7,12,0
378,3,47,3R,15,7,1,22,12,20,3,3,2,7,7,13,24,41,59,58,64,78,65,85,63,78,112,108,95,53,31,26,17,15,12,0
379,3,47,3R,15,7,1,22,12,21,4,2,4,3,16,14,24,38,65,54,63,66,75,90,61,82,97,82,92,46,48,30,15,10,16,0
380,3,47,3R,15,7,1,22,12,22,5,3,1,6,6,7,16,34,65,61,60,88,84,89,101,82,93,68,64,46,29,13,10,5,2,0
381,3,47,3R,15,7,1,22,12,23,6,4,4,2,1,3,4,10,14,15,13,29,26,55,39,44,38,42,43,21,18,15,8,5,4,0
382,3,47,3R,15,7,1,22,12,24,7,3,3,1,2,3,8,8,11,24,46,46,58,61,52,65,60,64,38,40,29,22,26,9,4,0
383,3,47,3R,15,7,1,22,12,25,1,1,4,1,0,0,3,3,12,23,39,37,57,64,49,68,64,55,51,37,28,24,24,8,5,0
384,3,47,3R,15,7,1,22,12,26,2,2,1,1,1,4,8,11,22,18,35,40,45,53,73,55,51,57,40,29,22,13,8,3,3,0
385,3,47,3R,15,7,1,22,12,27,3,2,5,1,5,11,19,32,43,36,56,44,51,60,65,90,79,69,68,40,34,19,10,11,7,0
386,3,47,3R,15,7,1,22,12,28,4,5,2,1,10,7,24,39,41,48,60,84,77,86,70,80,88,94,70,54,46,26,15,13,9,0
387,3,47,3R,15,7,1,22,12,29,5,2,2,4,6,6,25,26,50,61,63,63,84,85,58,83,80,73,78,49,37,19,15,17,6,0
388,3,47,3R,15,7,1,22,12,30,6,6,3,2,7,7,13,21,55,52,53,81,74,68,74,93,93,91,76,51,43,26,27,18,12,0
389,3,47,3R,15,7,1,22,12,31,7,7,4,8,2,5,11,9,27,27,56,56,72,59,63,65,91,67,70,41,24,19,18,5,9,0
390,3,47,3R,16,1,1,22,12,1,5,16,9,21,32,71,153,264,280,290,320,308,295,347,334,343,399,445,399,255,123,126,72,43,24,0
391,3,47,3R,16,1,1,22,12,2,6,18,23,10,22,62,160,245,285,283,331,327,339,388,364,407,427,413,401,278,174,133,82,63,33,0
392,3,47,3R,16,1,1,22,12,3,7,16,6,15,13,38,57,98,117,179,263,365,346,354,351,321,300,282,249,203,162,153,101,50,20,0
393,3,47,3R,16,1,1,22,12,4,1,21,12,7,16,23,44,70,77,148,216,254,278,332,336,293,256,262,237,184,138,86,53,31,24,0
394,3,47,3R,16,1,1,22,12,5,2,10,9,13,25,61,170,282,305,264,293,301,275,356,324,298,377,375,337,178,105,82,55,38,25,0
395,3,47,3R,16,1,1,22,12,6,3,18,16,17,24,70,166,264,274,271,265,317,282,308,319,300,347,396,331,235,134,107,75,46,25,0
396,3,47,3R,16,1,1,22,12,7,4,20,18,16,22,75,157,275,282,265,269,282,288,311,283,310,359,372,359,212,116,95,66,63,37,0
397,3,47,3R,16,1,1,22,12,8,5,20,18,12,33,72,151,245,276,303,296,309,289,321,351,357,414,416,367,219,116,106,81,46,35,0
398,3,47,3R,16,1,1,22,12,9,6,21,21,15,21,64,153,223,267,260,297,319,352,384,359,407,426,445,384,271,150,108,102,81,29,0
399,3,47,3R,16,1,1,22,12,10,7,20,14,11,9,28,72,102,130,204,287,384,440,406,385,354,365,297,271,214,146,116,77,60,35,0
400,3,47,3R,16,1,1,22,12,11,1,26,10,10,14,25,41,63,61,132,206,251,244,351,301,296,259,254,220,161,129,75,61,41,17,0
401,3,47,3R,16,1,1,22,12,12,2,9,7,13,28,73,168,266,347,302,333,337,310,330,340,347,404,412,379,200,127,92,62,39,34,0
402,3,47,3R,16,1,1,22,12,13,3,17,11,16,28,72,165,257,307,305,325,302,318,333,336,355,403,442,391,217,132,94,50,50,36,0
403,3,47,3R,16,1,1,22,12,14,4,22,20,14,20,75,160,265,294,273,273,290,269,309,261,306,345,375,349,202,129,101,49,41,34,0
404,3,47,3R,16,1,1,22,12,15,5,18,17,22,28,67,173,251,296,293,319,362,341,355,347,366,431,427,412,273,144,90,79,52,38,0
405,3,47,3R,16,1,1,22,12,16,6,21,12,19,30,65,145,250,275,286,266,185,360,389,389,426,462,469,358,247,198,159,99,60,37,0
406,3,47,3R,16,1,1,22,12,17,7,21,13,12,9,32,55,97,126,218,312,396,390,408,410,379,367,364,295,226,164,103,80,56,31,0
407,3,47,3R,16,1,1,22,12,18,1,20,18,10,9,21,38,67,74,154,236,269,287,327,344,327,344,309,262,195,133,108,76,44,21,0
408,3,47,3R,16,1,2,22,12,1,5,1,3,8,11,24,77,182,226,164,157,151,150,170,198,238,332,339,322,128,51,48,25,15,18,0
409,3,47,3R,16,1,2,22,12,2,6,11,3,4,13,23,66,166,234,171,159,175,219,237,240,300,353,338,285,173,86,65,45,30,16,0
410,3,47,3R,16,1,2,22,12,3,7,5,6,7,4,8,29,39,46,84,152,227,212,207,187,193,170,132,122,119,78,74,52,26,12,0
411,3,47,3R,16,1,2,22,12,4,1,10,8,5,3,15,13,35,30,65,111,146,145,178,164,145,131,118,117,94,60,30,24,8,7,0
412,3,47,3R,16,1,2,22,12,5,2,3,3,7,4,24,86,171,234,167,179,156,202,163,188,193,290,244,267,82,39,30,19,28,12,0
413,3,47,3R,16,1,2,22,12,6,3,4,3,3,11,27,83,183,196,167,156,135,150,175,151,187,274,287,285,117,67,35,37,24,8,0
414,3,47,3R,16,1,2,22,12,7,4,3,1,7,10,30,84,171,210,141,119,116,145,174,173,211,280,293,245,110,63,44,33,20,14,0
415,3,47,3R,16,1,2,22,12,8,5,8,5,8,11,22,84,183,216,158,151,170,190,170,209,228,306,320,270,124,64,35,38,17,18,0
416,3,47,3R,16,1,2,22,12,9,6,5,7,1,13,24,80,156,202,180,145,185,199,232,209,307,343,346,267,171,71,51,46,34,17,0
417,3,47,3R,16,1,2,22,12,10,7,11,1,6,4,16,20,59,65,120,178,260,289,289,265,229,202,199,167,113,68,61,40,34,12,0
418,3,47,3R,16,1,2,22,12,11,1,6,5,6,5,12,15,34,25,54,79,134,116,154,183,161,158,116,136,80,70,26,24,12,8,0
419,3,47,3R,16,1,2,22,12,12,2,7,1,2,13,24,89,193,196,138,168,156,130,178,183,209,288,306,263,118,53,37,24,19,17,0
420,3,47,3R,16,1,2,22,12,13,3,1,3,4,10,17,72,177,211,164,135,154,142,150,163,210,292,349,309,119,49,44,32,14,11,0
421,3,47,3R,16,1,2,22,12,14,4,7,4,6,11,21,72,178,201,148,140,160,141,148,141,173,268,268,251,111,40,36,18,23,13,0
422,3,47,3R,16,1,2,22,12,15,5,3,8,6,9,28,92,186,230,159,153,175,153,198,185,226,339,362,327,171,70,52,30,25,19,0
423,3,47,3R,16,1,2,22,12,16,6,7,11,12,8,26,75,156,187,152,233,368,206,249,263,309,410,369,363,302,185,87,53,29,26,0
424,3,47,3R,16,1,2,22,12,17,7,9,6,7,8,11,24,50,45,109,161,235,222,246,249,253,204,218,193,130,74,52,38,20,14,0
425,3,47,3R,16,1,2,22,12,18,1,6,3,6,4,8,9,34,30,47,110,134,125,206,232,186,207,184,139,99,50,39,24,17,9,0
426,3,47,3R,16,5,1,22,12,1,5,27,19,18,47,121,219,197,322,300,246,310,329,319,350,340,344,290,374,298,200,149,98,74,54,0
427,3,47,3R,16,5,1,22,12,2,6,28,20,18,40,89,167,209,329,330,307,334,331,345,366,385,372,415,366,283,203,184,157,108,79,0
428,3,47,3R,16,5,1,22,12,3,7,44,30,18,21,17,51,80,127,172,235,259,305,309,319,317,339,345,298,245,178,166,126,92,77,0
429,3,47,3R,16,5,1,22,12,4,1,37,22,12,23,15,39,56,73,119,221,217,298,351,338,288,285,319,280,217,184,140,96,59,34,0
430,3,47,3R,16,5,1,22,12,5,2,24,16,12,49,120,221,215,335,263,276,293,309,276,294,364,351,376,365,231,172,111,97,47,38,0
431,3,47,3R,16,5,1,22,12,6,3,30,16,18,49,123,220,213,319,283,257,291,318,297,337,305,374,391,379,240,168,131,114,74,38,0
432,3,47,3R,16,5,1,22,12,7,4,24,20,19,46,134,202,211,313,244,257,273,285,315,303,313,363,371,363,276,169,123,122,82,47,0
433,3,47,3R,16,5,1,22,12,8,5,29,24,21,55,116,207,200,319,282,273,301,298,304,336,349,371,393,350,271,169,152,121,76,56,0
434,3,47,3R,16,5,1,22,12,9,6,22,18,20,38,87,160,184,286,313,280,288,344,344,374,361,384,403,396,292,185,154,172,129,67,0
435,3,47,3R,16,5,1,22,12,10,7,35,12,12,22,20,63,88,140,189,253,333,350,334,342,316,341,325,346,256,225,215,185,133,86,0
436,3,47,3R,16,5,1,22,12,11,1,46,26,18,14,18,46,44,69,140,179,251,253,351,304,288,307,315,293,220,221,139,104,81,30,0
437,3,47,3R,16,5,1,22,12,12,2,24,8,17,47,120,198,217,349,278,308,308,293,317,336,345,385,400,367,294,213,123,120,69,49,0
438,3,47,3R,16,5,1,22,12,13,3,32,14,27,46,132,207,219,351,283,277,301,322,316,317,381,371,430,392,260,217,166,167,80,29,0
439,3,47,3R,16,5,1,22,12,14,4,29,20,21,52,120,207,214,308,283,234,284,284,264,295,344,321,367,362,255,172,149,103,74,42,0
440,3,47,3R,16,5,1,22,12,15,5,33,19,25,65,105,203,205,325,305,317,327,325,324,349,373,398,417,360,301,212,211,127,115,59,0
441,3,47,3R,16,5,1,22,12,16,6,45,18,23,49,84,164,212,290,275,307,324,354,361,387,407,433,404,323,302,250,211,174,130,89,0
442,3,47,3R,16,5,1,22,12,17,7,43,28,16,22,21,61,108,135,185,237,312,309,313,295,333,348,322,321,269,232,214,207,134,92,0
443,3,47,3R,16,5,1,22,12,18,1,49,28,14,12,14,38,59,81,137,199,238,265,379,350,316,319,294,302,228,242,158,135,62,47,0
444,3,47,3R,16,5,2,22,12,1,5,10,8,13,18,64,117,104,180,133,183,124,120,120,135,137,270,352,274,148,97,68,47,26,16,0
445,3,47,3R,16,5,2,22,12,2,6,13,7,9,9,46,63,79,171,135,133,149,144,146,165,193,254,253,260,162,104,77,78,42,23,0
446,3,47,3R,16,5,2,22,12,3,7,17,8,1,4,5,28,25,45,66,84,110,167,150,152,195,169,174,191,113,95,63,60,39,23,0
447,3,47,3R,16,5,2,22,12,4,1,11,9,7,3,7,16,18,29,46,81,94,143,207,149,139,136,189,203,92,78,75,33,30,19,0
448,3,47,3R,16,5,2,22,12,5,2,7,8,9,18,64,106,93,152,118,103,131,136,133,131,161,169,235,234,130,69,55,49,22,16,0
449,3,47,3R,16,5,2,22,12,6,3,11,9,9,13,65,89,88,158,110,110,109,122,121,125,154,167,246,254,129,68,60,44,27,22,0
450,3,47,3R,16,5,2,22,12,7,4,11,6,14,11,63,97,74,154,83,115,123,111,107,133,139,199,213,199,136,68,47,59,31,16,0
451,3,47,3R,16,5,2,22,12,8,5,15,6,13,10,62,101,79,151,124,114,121,113,146,163,148,200,234,217,136,70,61,49,45,31,0
452,3,47,3R,16,5,2,22,12,9,6,22,7,10,16,43,50,74,143,107,102,160,138,152,183,201,234,244,221,170,128,84,70,54,37,0
453,3,47,3R,16,5,2,22,12,10,7,13,9,3,6,16,29,40,61,64,110,128,160,151,192,191,217,197,202,144,130,98,89,66,35,0
454,3,47,3R,16,5,2,22,12,11,1,22,9,3,6,5,17,20,27,54,80,111,136,191,169,159,130,172,144,108,102,68,41,21,13,0
455,3,47,3R,16,5,2,22,12,12,2,16,2,7,16,58,89,92,154,114,113,132,125,162,129,163,183,238,248,158,84,57,40,23,21,0
456,3,47,3R,16,5,2,22,12,13,3,13,6,8,19,58,88,79,164,126,120,124,113,143,139,158,194,245,237,145,113,69,60,24,19,0
457,3,47,3R,16,5,2,22,12,14,4,8,6,6,17,66,86,87,148,109,90,119,118,117,127,153,176,248,209,146,90,64,50,27,17,0
458,3,47,3R,16,5,2,22,12,15,5,20,13,10,17,63,101,98,141,124,127,123,139,144,126,154,187,252,250,161,94,98,52,35,15,0
459,3,47,3R,16,5,2,22,12,16,6,14,8,8,14,48,60,76,146,110,99,138,158,173,179,188,222,230,350,187,143,114,82,66,39,0
460,3,47,3R,16,5,2,22,12,17,7,22,11,11,7,11,26,33,50,70,104,121,127,155,145,185,176,191,178,147,129,116,110,51,39,0
461,3,47,3R,16,5,2,22,12,18,1,30,6,7,7,7,14,13,30,50,82,102,130,178,187,161,170,159,159,122,110,78,40,35,13,0
462,3,47,3U,17,3,1,22,12,3,7,77,36,26,23,24,38,79,146,182,255,304,384,385,396,390,388,379,345,327,347,359,266,157,94,0
463,3,47,3U,17,3,1,22,12,4,1,61,28,25,24,18,31,59,108,125,264,276,302,361,436,403,407,382,411,316,261,188,128,78,59,0
464,3,47,3U,17,3,1,22,12,5,2,33,20,18,27,30,68,129,320,265,280,279,312,338,361,397,516,543,549,352,253,224,138,100,78,0
465,3,47,3U,17,3,1,22,12,6,3,42,25,28,36,44,73,166,292,288,292,306,304,327,334,431,534,587,548,393,293,243,173,104,77,0
466,3,47,3U,17,3,1,22,12,7,4,45,29,24,41,43,70,148,318,264,283,280,297,325,352,419,516,549,581,424,265,247,178,93,70,0
467,3,47,3U,17,3,1,22,12,13,3,37,27,21,44,49,79,156,343,297,328,328,340,374,398,457,552,579,615,410,317,231,166,115,99,0
468,3,47,3U,17,3,1,22,12,14,4,50,28,27,43,36,73,163,320,260,332,279,295,321,389,433,478,546,508,438,290,241,175,113,88,0
469,3,47,3U,17,3,1,22,12,15,5,48,22,17,37,34,84,134,322,303,324,319,350,359,451,482,547,616,630,469,343,298,208,136,107,0
470,3,47,3U,17,3,1,22,12,16,6,57,28,25,47,36,86,150,300,265,340,379,421,456,457,457,576,552,557,496,365,305,242,166,143,0
471,3,47,3U,17,3,1,22,12,17,7,63,56,28,32,30,55,58,166,192,277,352,386,446,423,451,456,444,430,376,336,279,215,170,124,0
472,3,47,3U,17,3,2,22,12,3,7,41,8,8,9,6,15,21,57,75,128,179,210,246,229,241,230,231,203,186,229,248,161,96,43,0
473,3,47,3U,17,3,2,22,12,4,1,21,14,8,7,3,9,7,34,56,99,137,120,230,277,224,223,237,271,185,179,102,73,39,21,0
474,3,47,3U,17,3,2,22,12,5,2,6,7,5,9,8,22,71,170,136,135,136,169,167,202,266,378,410,444,253,171,128,60,39,26,0
475,3,47,3U,17,3,2,22,12,6,3,11,9,9,18,9,24,69,174,143,136,138,156,168,188,257,350,538,438,271,198,143,89,60,42,0
476,3,47,3U,17,3,2,22,12,7,4,14,9,9,14,10,30,69,181,147,126,145,144,178,210,280,390,445,470,302,176,146,93,51,38,0
477,3,47,3U,17,3,2,22,12,13,3,20,7,8,12,9,28,66,206,157,172,145,167,180,209,285,417,449,496,286,204,150,89,54,40,0
478,3,47,3U,17,3,2,22,12,14,4,17,7,13,17,14,29,55,173,128,145,145,158,170,235,260,352,450,437,292,180,169,100,46,30,0
479,3,47,3U,17,3,2,22,12,15,5,16,9,6,14,10,25,67,199,145,149,149,179,188,255,294,395,488,496,312,215,171,102,62,57,0
480,3,47,3U,17,3,2,22,12,16,6,24,9,10,17,7,39,59,183,132,209,244,259,244,298,358,462,450,502,389,245,183,116,100,77,0
481,3,47,3U,17,3,2,22,12,17,7,23,19,8,11,8,11,31,57,80,134,183,215,265,272,283,333,284,298,230,208,159,131,102,59,0
482,3,47,3U,17,7,1,22,12,3,7,37,34,29,29,49,91,132,176,260,343,346,384,420,376,376,387,371,402,255,192,138,146,84,62,0
483,3,47,3U,17,7,1,22,12,4,1,44,28,16,20,31,56,99,126,182,314,341,373,490,415,375,382,367,388,264,238,155,88,67,48,0
484,3,47,3U,17,7,1,22,12,5,2,25,24,23,57,141,268,372,560,386,340,340,344,371,384,339,360,340,297,229,136,117,95,55,44,0
485,3,47,3U,17,7,1,22,12,6,3,26,21,18,44,125,233,356,543,375,392,350,334,334,370,381,387,342,354,280,175,118,100,67,44,0
486,3,47,3U,17,7,1,22,12,7,4,25,18,15,54,119,236,376,542,384,347,365,338,350,361,359,347,336,315,267,153,165,99,80,39,0
487,3,47,3U,17,7,1,22,12,13,3,25,17,26,49,137,240,363,521,380,428,399,398,367,372,401,395,387,410,278,211,134,107,76,55,0
488,3,47,3U,17,7,1,22,12,14,4,24,30,23,47,137,258,380,528,406,347,360,342,339,345,372,356,360,306,245,166,160,89,58,35,0
489,3,47,3U,17,7,1,22,12,15,5,19,16,18,40,126,252,364,556,413,376,403,375,396,393,410,406,376,410,307,205,146,111,110,45,0
490,3,47,3U,17,7,1,22,12,16,6,30,22,22,42,102,202,358,494,399,472,425,447,456,419,418,449,446,395,364,229,187,154,114,59,0
491,3,47,3U,17,7,1,22,12,17,7,42,32,22,20,64,96,163,189,277,359,457,458,418,401,421,414,400,364,313,231,183,141,99,81,0
492,3,47,3U,17,7,2,22,12,3,7,19,21,14,20,23,42,65,109,136,202,248,265,294,270,278,274,241,275,183,127,84,81,42,30,0
493,3,47,3U,17,7,2,22,12,4,1,25,18,11,9,15,29,54,45,88,199,234,249,350,289,245,284,264,282,163,146,83,62,43,24,0
494,3,47,3U,17,7,2,22,12,5,2,12,9,11,25,60,158,281,532,285,233,197,219,226,248,223,271,245,225,149,72,69,46,37,22,0
495,3,47,3U,17,7,2,22,12,6,3,13,13,8,19,81,169,316,546,260,236,209,212,204,252,262,288,249,276,184,108,67,53,35,20,0
496,3,47,3U,17,7,2,22,12,7,4,6,7,5,22,73,174,294,569,288,209,201,223,243,241,229,285,264,259,187,97,93,63,41,22,0
497,3,47,3U,17,7,2,22,12,13,3,12,6,4,25,65,150,308,538,269,276,241,231,247,237,288,290,287,298,204,117,69,46,45,28,0
498,3,47,3U,17,7,2,22,12,14,4,12,6,10,24,62,162,295,571,289,215,242,213,228,205,232,266,268,231,170,96,91,53,43,28,0
499,3,47,3U,17,7,2,22,12,15,5,14,7,11,21,62,169,306,532,297,233,273,257,247,269,299,296,296,323,226,120,82,61,44,24,0
500,3,47,3U,17,7,2,22,12,16,6,18,11,7,19,54,111,269,458,294,294,333,321,333,279,274,277,328,333,279,134,101,73,60,30,0
501,3,47,3U,17,7,2,22,12,17,7,19,19,6,13,18,47,71,99,139,215,298,317,294,283,266,283,264,256,214,125,100,74,57,39,0
502,3,47,3R,19,3,1,22,12,1,5,2,5,13,11,39,62,82,114,92,99,81,85,84,95,76,119,113,111,63,44,41,25,20,16,0
503,3,47,3R,19,3,1,22,12,2,6,5,9,7,10,33,50,77,110,95,104,89,101,94,98,99,132,112,107,72,40,37,20,14,23,0
504,3,47,3R,19,3,1,22,12,3,7,7,8,4,11,17,31,40,55,62,70,98,90,70,78,78,81,67,56,55,48,30,24,19,22,0
505,3,47,3R,19,3,1,22,12,4,1,5,6,8,6,13,25,27,29,50,66,76,64,97,69,61,85,63,52,53,31,21,12,6,10,0
506,3,47,3R,19,3,1,22,12,5,2,3,8,12,10,35,55,89,105,82,75,69,61,83,70,80,90,92,101,50,28,19,23,13,17,0
507,3,47,3R,19,3,1,22,12,6,3,5,5,6,10,29,65,92,112,71,78,81,72,84,87,89,106,97,97,46,33,25,13,5,18,0
508,3,47,3R,19,3,1,22,12,7,4,7,8,9,13,36,62,87,93,65,83,70,71,74,73,79,119,112,99,46,31,29,20,16,10,0
509,3,47,3R,19,3,1,22,12,8,5,6,6,9,11,36,57,89,100,88,75,69,76,83,84,74,115,97,95,38,39,31,23,19,17,0
510,3,47,3R,19,3,1,22,12,9,6,12,11,10,13,29,53,76,102,87,72,87,97,84,92,114,127,116,116,67,45,31,24,20,25,0
511,3,47,3R,19,3,1,22,12,10,7,12,8,5,9,13,31,32,58,56,78,84,96,99,77,96,104,68,53,48,32,28,31,11,13,0
512,3,47,3R,19,3,1,22,12,11,1,11,5,3,4,14,24,22,32,31,65,75,76,68,72,66,82,80,68,54,36,22,20,15,6,0
513,3,47,3R,19,3,1,22,12,12,2,2,7,7,11,43,64,92,112,93,94,73,78,73,79,77,96,106,106,66,36,26,19,10,21,0
514,3,47,3R,19,3,1,22,12,13,3,5,11,15,19,39,70,92,121,106,91,79,87,81,104,92,109,110,102,51,39,26,13,15,21,0
515,3,47,3R,19,3,1,22,12,14,4,12,5,13,8,37,68,75,97,70,69,84,75,74,65,83,102,79,85,54,28,26,13,16,13,0
516,3,47,3R,19,3,1,22,12,15,5,10,6,11,10,43,63,96,108,87,83,95,92,103,89,93,111,121,129,60,43,40,26,10,17,0
517,3,47,3R,19,3,1,22,12,16,6,16,8,7,18,40,57,79,104,83,89,94,96,92,99,111,122,117,112,66,49,37,35,17,17,0
518,3,47,3R,19,3,1,22,12,17,7,13,0,5,10,21,31,38,52,73,116,81,93,94,86,81,78,72,74,62,54,39,27,18,11,0
519,3,47,3R,19,3,1,22,12,18,1,8,9,3,4,12,26,26,38,54,68,84,74,71,86,96,83,67,75,56,46,28,26,14,10,0
520,3,47,3R,19,3,1,22,12,19,2,4,3,5,18,42,67,90,97,68,101,86,65,90,74,114,102,93,106,46,27,27,19,12,21,0
521,3,47,3R,19,3,2,22,12,1,5,3,3,1,2,9,13,21,38,16,18,15,17,12,19,20,37,34,44,24,12,7,4,3,4,0
522,3,47,3R,19,3,2,22,12,2,6,0,2,2,3,4,18,22,28,22,13,17,22,23,27,31,34,39,34,16,14,9,7,6,4,0
523,3,47,3R,19,3,2,22,12,3,7,3,4,1,1,5,4,7,10,12,14,19,30,19,15,25,17,19,20,10,12,6,7,5,6,0
524,3,47,3R,19,3,2,22,12,4,1,2,0,4,1,2,8,3,6,7,12,15,15,21,19,17,19,11,11,14,3,3,3,1,5,0
525,3,47,3R,19,3,2,22,12,5,2,0,0,2,3,6,15,17,34,20,15,19,14,12,11,22,37,22,38,5,10,8,9,2,1,0
526,3,47,3R,19,3,2,22,12,6,3,3,1,0,2,5,20,17,31,12,13,19,12,21,15,20,46,30,35,11,7,9,1,1,3,0
527,3,47,3R,19,3,2,22,12,7,4,1,0,1,1,6,11,21,36,10,12,23,15,10,25,15,35,27,41,12,11,7,2,4,4,0
528,3,47,3R,19,3,2,22,12,8,5,2,1,3,4,7,9,29,25,12,18,14,20,18,14,18,30,30,25,10,12,8,4,2,5,0
529,3,47,3R,19,3,2,22,12,9,6,0,1,1,7,7,11,12,35,17,15,16,19,20,12,32,25,28,31,17,8,8,5,5,5,0
530,3,47,3R,19,3,2,22,12,10,7,2,2,0,3,2,4,9,19,9,19,23,28,30,14,26,23,14,12,10,13,10,13,4,2,0
531,3,47,3R,19,3,2,22,12,11,1,1,0,0,0,3,6,6,6,5,4,12,11,16,17,20,18,14,27,15,10,3,3,2,1,0
532,3,47,3R,19,3,2,22,12,12,2,2,1,1,4,7,17,20,39,13,15,12,19,18,16,15,36,31,36,16,9,4,5,2,1,0
533,3,47,3R,19,3,2,22,12,13,3,1,0,2,3,4,16,17,36,23,15,12,15,18,21,19,39,34,33,17,12,6,3,4,3,0
534,3,47,3R,19,3,2,22,12,14,4,1,0,1,1,8,17,14,36,18,21,23,16,21,17,19,37,35,27,16,12,4,4,7,6,0
535,3,47,3R,19,3,2,22,12,15,5,2,1,1,5,8,17,25,40,16,24,11,16,16,15,33,45,40,49,25,6,11,8,4,4,0
536,3,47,3R,19,3,2,22,12,16,6,3,2,0,1,5,15,19,27,17,15,20,23,24,28,30,47,30,38,20,17,6,3,6,5,0
537,3,47,3R,19,3,2,22,12,17,7,1,2,0,1,4,10,7,7,9,12,22,24,21,25,16,18,21,25,25,12,11,8,5,2,0
538,3,47,3R,19,3,2,22,12,18,1,3,3,0,2,3,6,6,8,7,5,18,19,9,13,13,23,17,28,20,11,3,3,2,3,0
539,3,47,3R,19,3,2,22,12,19,2,0,2,0,5,12,10,20,28,11,19,20,10,18,21,15,39,23,35,12,7,7,4,3,3,0
540,3,47,3R,19,7,1,22,12,1,5,1,9,8,8,23,45,104,99,76,75,72,76,91,91,103,109,110,107,56,44,30,52,27,7,0
541,3,47,3R,19,7,1,22,12,2,6,6,6,6,5,30,56,97,85,81,77,82,94,96,80,105,102,94,103,71,54,38,31,26,14,0
542,3,47,3R,19,7,1,22,12,3,7,8,9,7,7,15,21,38,43,61,46,70,86,82,65,84,63,66,72,55,56,53,37,29,12,0
