,Location ID,Volume Count Start Date,Volume Count Total,day_of_week
1444,4,2022-12-17,42966,Saturday
1445,4,2022-12-18,30906,Sunday
1446,4,2022-12-19,46763,Monday
1447,4,2022-12-20,51737,Tuesday
1448,4,2022-12-21,54745,Wednesday
1449,4,2022-12-22,46659,Thursday
1450,4,2022-12-23,13118,Friday
1451,4,2022-12-24,20442,Saturday
1452,4,2022-12-25,14933,Sunday
1453,4,2022-12-26,14630,Monday
1454,4,2022-12-27,39069,Tuesday
1455,4,2022-12-28,46407,Wednesday
1456,4,2022-12-29,50353,Thursday
1457,4,2022-12-30,51190,Friday
1458,4,2022-12-31,39007,Saturday
1459,555,2019-12-01,15268,Sunday
1460,555,2019-12-02,24058,Monday
1461,555,2019-12-03,24690,Tuesday
1462,555,2019-12-04,25328,Wednesday
1463,555,2019-12-05,26370,Thursday
1464,555,2019-12-06,26068,Friday
1465,555,2019-12-07,18943,Saturday
1466,555,2019-12-08,15913,Sunday
1467,555,2019-12-10,23076,Tuesday
1468,555,2019-12-11,24728,Wednesday
1469,555,2019-12-12,26304,Thursday
1470,555,2019-12-13,26664,Friday
1471,555,2019-12-14,19675,Saturday
1472,555,2019-12-15,16466,Sunday
1473,555,2019-12-16,23718,Monday
1474,555,2019-12-17,24431,Tuesday
1475,555,2019-12-18,24987,Wednesday
1476,555,2019-12-19,25086,Thursday
1477,555,2019-12-20,24782,Friday
1478,555,2019-12-21,19126,Saturday
1479,555,2019-12-22,16083,Sunday
1480,555,2019-12-23,21930,Monday
1481,555,2019-12-24,17923,Tuesday
1482,555,2019-12-25,11858,Wednesday
1483,555,2019-12-26,18273,Thursday
1484,555,2019-12-27,20658,Friday
1485,555,2019-12-28,16938,Saturday
1486,555,2019-12-29,14716,Sunday
1487,555,2019-12-30,21788,Monday
1488,555,2019-12-31,21016,Tuesday
1489,555,2020-03-17,21429,Tuesday
1490,555,2020-03-18,20397,Wednesday
1491,555,2020-03-19,18944,Thursday
1492,555,2020-03-20,19262,Friday
1493,555,2020-03-21,19711,Saturday
1494,555,2020-03-22,15664,Sunday
1495,555,2020-03-23,12857,Monday
1496,555,2020-03-24,15504,Tuesday
1497,555,2020-03-25,14399,Wednesday
1498,555,2020-03-26,15648,Thursday
1499,555,2020-03-28,13542,Saturday
1500,555,2020-03-29,14578,Sunday
1501,555,2020-03-30,16465,Monday
1502,555,2020-03-31,15342,Tuesday
1503,555,2020-04-01,15878,Wednesday
1504,555,2020-04-02,15828,Thursday
1505,555,2020-04-03,16476,Friday
1506,555,2020-04-04,13759,Saturday
1507,555,2020-04-05,11968,Sunday
1508,555,2020-04-06,15448,Monday
1509,555,2020-04-07,14885,Tuesday
1510,555,2020-04-08,14975,Wednesday
1511,555,2020-04-09,15103,Thursday
1512,555,2020-04-10,15926,Friday
1513,555,2020-04-11,13493,Saturday
1514,555,2020-04-12,9691,Sunday
1515,555,2020-04-13,15910,Monday
1516,555,2020-04-14,15311,Tuesday
1517,555,2020-04-15,16372,Wednesday
1518,555,2020-04-16,16291,Thursday
1519,555,2020-04-17,17743,Friday
1520,555,2020-04-18,14828,Saturday
1521,555,2020-04-19,11666,Sunday
1522,555,2020-04-20,16389,Monday
1523,555,2020-04-21,16438,Tuesday
1524,555,2020-04-22,16033,Wednesday
1525,555,2020-04-23,15855,Thursday
1526,555,2020-04-24,17655,Friday
1527,555,2020-04-25,14211,Saturday
1528,555,2020-04-26,11730,Sunday
1529,555,2020-04-27,17258,Monday
1530,555,2020-04-28,16714,Tuesday
1531,555,2020-04-29,16913,Wednesday
1532,555,2020-04-30,17638,Thursday
1533,555,2020-05-01,19929,Friday
1534,555,2020-05-02,16763,Saturday
1535,555,2020-05-03,15176,Sunday
1536,555,2020-05-04,19277,Monday
1537,555,2020-05-05,19095,Tuesday
1538,555,2020-05-06,19115,Wednesday
1539,555,2020-05-07,18051,Thursday
1540,555,2020-05-08,18970,Friday
1541,555,2020-05-09,16505,Saturday
1542,555,2020-05-10,14584,Sunday
1543,555,2020-05-11,18304,Monday
1544,555,2020-05-12,18443,Tuesday
1545,555,2020-05-13,18222,Wednesday
1546,555,2020-05-14,19749,Thursday
1547,555,2020-05-15,20708,Friday
1548,555,2020-05-16,18046,Saturday
1549,555,2020-05-17,14572,Sunday
1550,555,2020-05-18,18714,Monday
1551,555,2020-05-19,19205,Tuesday
1552,555,2020-05-20,19266,Wednesday
1553,555,2020-05-21,19415,Thursday
1554,555,2020-05-22,21200,Friday
1555,555,2020-05-23,17099,Saturday
1556,555,2020-05-24,14720,Sunday
1557,555,2020-05-25,14587,Monday
1558,555,2020-05-26,19046,Tuesday
1559,555,2020-05-27,19126,Wednesday
1560,555,2020-05-28,20237,Thursday
1561,555,2020-05-29,21044,Friday
1562,555,2020-05-30,18699,Saturday
1563,555,2020-05-31,15107,Sunday
1564,555,2020-06-01,19574,Monday
1565,555,2020-06-02,21366,Tuesday
1566,555,2020-06-03,19582,Wednesday
1567,555,2020-06-04,21171,Thursday
1568,555,2020-06-05,21233,Friday
1569,555,2020-06-06,18562,Saturday
1570,555,2020-06-07,15771,Sunday
1571,555,2020-06-08,19768,Monday
1572,555,2020-06-09,20015,Tuesday
1573,555,2020-06-10,21263,Wednesday
1574,555,2020-06-11,20450,Thursday
1575,555,2020-06-12,21419,Friday
1576,555,2020-06-13,18701,Saturday
1577,555,2020-06-14,15753,Sunday
1578,555,2020-06-15,20094,Monday
1579,555,2020-06-16,20396,Tuesday
1580,555,2020-06-17,19946,Wednesday
1581,555,2020-06-18,20388,Thursday
1582,555,2020-06-19,22102,Friday
1583,555,2020-06-20,18760,Saturday
1584,555,2020-06-21,15462,Sunday
1585,555,2020-06-22,19903,Monday
1586,555,2020-06-23,20570,Tuesday
1587,555,2020-06-24,20699,Wednesday
1588,555,2020-06-25,20573,Thursday
1589,555,2020-06-26,22248,Friday
1590,555,2020-06-27,18754,Saturday
1591,555,2020-06-28,16421,Sunday
1592,555,2020-06-29,20683,Monday
1593,555,2020-06-30,20121,Tuesday
1594,555,2020-07-01,20969,Wednesday
1595,555,2020-07-02,21524,Thursday
1596,555,2020-07-03,19218,Friday
1597,555,2020-07-04,16490,Saturday
1598,555,2020-07-05,14856,Sunday
1599,555,2020-07-06,20083,Monday
1600,555,2020-07-07,20213,Tuesday
1601,555,2020-07-08,20276,Wednesday
1602,555,2020-07-09,20226,Thursday
1603,555,2020-07-10,21678,Friday
1604,555,2020-07-11,18417,Saturday
1605,555,2020-07-12,15132,Sunday
1606,555,2020-07-13,19873,Monday
1607,555,2020-07-14,20203,Tuesday
1608,555,2020-07-15,20194,Wednesday
1609,555,2020-07-16,20682,Thursday
1610,555,2020-07-17,21476,Friday
1611,555,2020-07-18,18421,Saturday
1612,555,2020-07-19,15852,Sunday
1613,555,2020-07-20,20883,Monday
1614,555,2020-07-21,20549,Tuesday
1615,555,2020-07-22,19741,Wednesday
1616,555,2020-07-23,19889,Thursday
1617,555,2020-07-24,22102,Friday
1618,555,2020-07-25,18336,Saturday
1619,555,2020-07-26,16317,Sunday
1620,555,2020-07-27,20089,Monday
1621,555,2020-07-28,20397,Tuesday
1622,555,2020-07-29,20706,Wednesday
1623,555,2020-07-30,20809,Thursday
1624,555,2020-07-31,22978,Friday
1625,555,2020-08-01,19832,Saturday
1626,555,2020-08-02,16311,Sunday
1627,555,2020-08-03,21268,Monday
1628,555,2020-08-04,20846,Tuesday
1629,555,2020-08-05,20709,Wednesday
1630,555,2020-08-06,21226,Thursday
1631,555,2020-08-07,22488,Friday
1632,555,2020-08-08,19193,Saturday
1633,555,2020-08-09,16402,Sunday
1634,555,2020-08-10,20556,Monday
1635,555,2020-08-11,20641,Tuesday
1636,555,2020-08-12,20518,Wednesday
1637,555,2020-08-13,20840,Thursday
1638,555,2020-08-14,22900,Friday
1639,555,2020-08-15,20748,Saturday
1640,555,2020-08-16,16736,Sunday
1641,555,2020-08-17,20411,Monday
1642,555,2020-08-18,20705,Tuesday
1643,555,2020-08-19,20206,Wednesday
1644,555,2020-08-20,21694,Thursday
1645,555,2020-08-21,22596,Friday
1646,555,2020-08-22,19188,Saturday
1647,555,2020-08-23,17061,Sunday
1648,555,2020-08-24,20426,Monday
1649,555,2020-08-25,20515,Tuesday
1650,555,2020-08-26,20375,Wednesday
1651,555,2020-08-27,20875,Thursday
1652,555,2020-08-28,21423,Friday
1653,555,2020-08-29,18450,Saturday
1654,555,2020-08-30,15950,Sunday
1655,555,2020-08-31,20962,Monday
1656,555,2020-09-01,21057,Tuesday
1657,555,2020-09-02,20366,Wednesday
1658,555,2020-09-03,21267,Thursday
1659,555,2020-09-04,22765,Friday
1660,555,2020-09-05,18850,Saturday
1661,555,2020-09-06,16802,Sunday
1662,555,2020-09-07,15366,Monday
1663,555,2020-09-08,20463,Tuesday
1664,555,2020-09-09,21106,Wednesday
1665,555,2020-09-10,21143,Thursday
1666,555,2020-09-11,22660,Friday
1667,555,2020-09-12,18573,Saturday
1668,555,2020-09-13,15682,Sunday
1669,555,2020-09-14,20948,Monday
1670,555,2020-09-15,21351,Tuesday
1671,555,2020-09-16,21396,Wednesday
1672,555,2020-09-17,21123,Thursday
1673,555,2020-09-18,22477,Friday
1674,555,2020-09-19,19296,Saturday
1675,555,2020-09-20,17326,Sunday
1676,555,2020-09-21,20475,Monday
1677,555,2020-09-22,21008,Tuesday
1678,555,2020-09-23,21360,Wednesday
1679,555,2020-09-24,20473,Thursday
1680,555,2020-09-25,22889,Friday
1681,555,2020-09-26,19091,Saturday
1682,555,2020-09-27,16518,Sunday
1683,555,2020-09-28,20060,Monday
1684,555,2020-09-29,20328,Tuesday
1685,555,2020-09-30,21247,Wednesday
1686,555,2020-10-01,21811,Thursday
1687,555,2020-10-02,22693,Friday
1688,555,2020-10-03,18730,Saturday
1689,555,2020-10-04,17545,Sunday
1690,555,2020-10-05,20795,Monday
1691,555,2020-10-06,20985,Tuesday
1692,555,2020-10-07,20444,Wednesday
1693,555,2020-10-08,20402,Thursday
1694,555,2020-10-09,22348,Friday
1695,555,2020-10-10,18137,Saturday
1696,555,2020-10-11,16282,Sunday
1697,555,2020-10-12,20383,Monday
1698,555,2020-10-13,21032,Tuesday
1699,555,2020-10-14,20814,Wednesday
1700,555,2020-10-15,21627,Thursday
1701,555,2020-10-16,22149,Friday
1702,555,2020-10-17,19291,Saturday
1703,555,2020-10-18,15963,Sunday
1704,555,2020-10-19,20622,Monday
1705,555,2020-10-20,20874,Tuesday
1706,555,2020-10-21,21005,Wednesday
1707,555,2020-10-22,23480,Thursday
1708,555,2020-10-23,22106,Friday
1709,555,2020-10-24,19363,Saturday
1710,555,2020-10-25,16122,Sunday
1711,555,2020-10-26,20324,Monday
1712,555,2020-10-27,20915,Tuesday
1713,555,2020-10-28,20855,Wednesday
1714,555,2020-10-29,20559,Thursday
1715,555,2020-10-30,22873,Friday
1716,555,2020-10-31,19318,Saturday
1717,555,2020-11-01,17077,Sunday
1718,555,2020-11-02,20786,Monday
1719,555,2020-11-03,20310,Tuesday
1720,555,2020-11-04,20096,Wednesday
1721,555,2020-11-05,20705,Thursday
1722,555,2020-11-06,21644,Friday
1723,555,2020-11-07,18350,Saturday
1724,555,2020-11-08,16548,Sunday
1725,555,2020-11-09,20561,Monday
1726,555,2020-11-10,20350,Tuesday
1727,555,2020-11-11,19190,Wednesday
1728,555,2020-11-12,20440,Thursday
1729,555,2020-11-13,21979,Friday
1730,555,2020-11-14,18838,Saturday
1731,555,2020-11-15,16140,Sunday
1732,555,2020-11-16,20145,Monday
1733,555,2020-11-17,20334,Tuesday
1734,555,2020-11-18,20059,Wednesday
1735,555,2020-11-19,21057,Thursday
1736,555,2020-11-20,24136,Friday
1737,555,2020-11-21,19307,Saturday
1738,555,2020-11-22,15634,Sunday
1739,555,2020-11-23,20364,Monday
1740,555,2020-11-24,20421,Tuesday
1741,555,2020-11-25,19564,Wednesday
1742,555,2020-11-26,13390,Thursday
1743,555,2020-11-27,15608,Friday
1744,555,2020-11-28,16618,Saturday
1745,555,2020-11-29,14051,Sunday
1746,555,2020-11-30,18844,Monday
1747,555,2020-12-01,19785,Tuesday
1748,555,2020-12-02,19785,Wednesday
1749,555,2020-12-03,20363,Thursday
1750,555,2020-12-04,20951,Friday
1751,555,2020-12-05,18414,Saturday
1752,555,2020-12-06,15025,Sunday
1753,555,2020-12-07,19191,Monday
1754,555,2020-12-08,19184,Tuesday
1755,555,2020-12-09,19580,Wednesday
1756,555,2020-12-10,20119,Thursday
1757,555,2020-12-11,20853,Friday
1758,555,2020-12-12,18328,Saturday
1759,555,2020-12-13,15412,Sunday
1760,555,2020-12-14,18760,Monday
1761,555,2020-12-15,19025,Tuesday
1762,555,2020-12-16,19512,Wednesday
1763,555,2020-12-17,20228,Thursday
1764,555,2020-12-18,21259,Friday
1765,555,2020-12-19,17721,Saturday
1766,555,2020-12-20,15271,Sunday
1767,555,2020-12-21,19814,Monday
1768,555,2020-12-22,20291,Tuesday
1769,555,2020-12-23,19774,Wednesday
1770,555,2020-12-24,17846,Thursday
1771,555,2020-12-25,11169,Friday
1772,555,2020-12-26,14903,Saturday
1773,555,2020-12-27,13848,Sunday
1774,555,2020-12-28,18334,Monday
1775,555,2020-12-29,18787,Tuesday
1776,555,2020-12-30,19465,Wednesday
1777,555,2020-12-31,19794,Thursday
1778,555,2021-01-01,14927,Friday
1779,555,2021-01-02,15788,Saturday
1780,555,2021-01-03,13901,Sunday
1781,555,2021-01-04,19624,Monday
1782,555,2021-01-05,19511,Tuesday
1783,555,2021-01-06,18554,Wednesday
1784,555,2021-01-07,18741,Thursday
1785,555,2021-01-08,19925,Friday
1786,555,2021-01-09,16551,Saturday
1787,555,2021-01-10,14633,Sunday
1788,555,2021-01-11,18632,Monday
1789,555,2021-01-12,19299,Tuesday
1790,555,2021-01-13,19177,Wednesday
1791,555,2021-01-14,19970,Thursday
1792,555,2021-01-15,21191,Friday
1793,555,2021-01-16,17096,Saturday
1794,555,2021-01-17,15293,Sunday
1795,555,2021-01-18,17884,Monday
1796,555,2021-01-19,18445,Tuesday
1797,555,2021-01-20,18469,Wednesday
1798,555,2021-01-21,19407,Thursday
1799,555,2021-01-22,21586,Friday
1800,555,2021-01-23,18012,Saturday
1801,555,2021-01-24,14370,Sunday
1802,555,2021-01-25,19696,Monday
1803,555,2021-01-26,20027,Tuesday
1804,555,2021-01-27,19204,Wednesday
1805,555,2021-01-28,20384,Thursday
1806,555,2021-01-29,20449,Friday
1807,555,2021-01-30,17371,Saturday
1808,555,2021-01-31,14821,Sunday
1809,555,2021-02-01,18987,Monday
1810,555,2021-02-02,19438,Tuesday
1811,555,2021-02-03,23278,Wednesday
1812,555,2021-02-04,19349,Thursday
1813,555,2021-02-05,21155,Friday
1814,555,2021-02-06,18209,Saturday
1815,555,2021-02-07,14765,Sunday
1816,555,2021-02-08,20264,Monday
1817,555,2021-02-09,20141,Tuesday
1818,555,2021-02-10,19662,Wednesday
1819,555,2021-02-11,19051,Thursday
1820,555,2021-02-12,21236,Friday
1821,555,2021-02-13,25337,Saturday
1822,555,2021-02-14,25365,Sunday
1823,555,2021-02-15,20571,Monday
1824,555,2021-02-16,18076,Tuesday
1825,555,2021-02-17,16916,Wednesday
1826,555,2021-02-18,24424,Thursday
1827,555,2021-02-19,24100,Friday
1828,555,2021-02-20,24570,Saturday
1829,555,2021-02-21,14748,Sunday
1830,555,2021-02-22,21246,Monday
1831,555,2021-02-23,19089,Tuesday
1832,555,2021-02-24,21487,Wednesday
1833,555,2021-02-25,21303,Thursday
1834,555,2021-02-26,22941,Friday
1835,555,2021-02-27,18011,Saturday
1836,555,2021-02-28,15975,Sunday
1837,555,2021-03-01,20993,Monday
1838,555,2021-03-02,21669,Tuesday
1839,555,2021-03-03,22082,Wednesday
1840,555,2021-03-04,22153,Thursday
1841,555,2021-03-05,23270,Friday
1842,555,2021-03-06,19648,Saturday
1843,555,2021-03-07,16941,Sunday
1844,555,2021-03-08,21253,Monday
1845,555,2021-03-09,21606,Tuesday
1846,555,2021-03-10,21760,Wednesday
1847,555,2021-03-11,21941,Thursday
1848,555,2021-03-12,23329,Friday
1849,555,2021-03-13,19272,Saturday
1850,555,2021-03-14,17074,Sunday
1851,555,2021-03-15,20673,Monday
1852,555,2021-03-16,21557,Tuesday
1853,555,2021-03-17,20415,Wednesday
1854,555,2021-03-18,21984,Thursday
1855,555,2021-03-19,23458,Friday
1856,555,2021-03-20,19890,Saturday
1857,555,2021-03-21,17543,Sunday
1858,555,2021-03-22,21936,Monday
1859,555,2021-03-24,22670,Wednesday
1860,555,2021-03-25,21289,Thursday
1861,555,2021-03-26,24277,Friday
1862,555,2021-03-27,18174,Saturday
1863,555,2021-03-28,20051,Sunday
1864,555,2021-03-29,22410,Monday
1865,555,2021-03-30,23176,Tuesday
1866,555,2021-03-31,22599,Wednesday
1867,555,2021-04-01,23472,Thursday
1868,555,2021-04-02,22885,Friday
1869,555,2021-04-03,20545,Saturday
1870,555,2021-04-04,18233,Sunday
1871,555,2021-04-05,23372,Monday
1872,555,2021-04-06,23747,Tuesday
1873,555,2021-04-07,22428,Wednesday
1874,555,2021-04-08,24102,Thursday
1875,555,2021-04-09,25867,Friday
1876,555,2021-04-10,21606,Saturday
1877,555,2021-04-11,18602,Sunday
1878,555,2021-04-12,23197,Monday
1879,555,2021-04-13,22836,Tuesday
1880,555,2021-04-14,22276,Wednesday
1881,555,2021-04-15,23364,Thursday
1882,555,2021-04-16,24832,Friday
1883,555,2021-04-17,20663,Saturday
1884,555,2021-04-18,18537,Sunday
1885,555,2021-04-19,23235,Monday
1886,555,2021-04-20,22734,Tuesday
1887,555,2021-04-21,22518,Wednesday
1888,555,2021-04-22,22995,Thursday
1889,555,2021-04-23,24072,Friday
1890,555,2021-04-24,20053,Saturday
1891,555,2021-04-25,18376,Sunday
1892,555,2021-04-26,22724,Monday
1893,555,2021-04-27,23341,Tuesday
1894,555,2021-04-28,22667,Wednesday
1895,555,2021-04-29,23328,Thursday
1896,555,2021-04-30,27478,Friday
1897,555,2021-05-01,22943,Saturday
1898,555,2021-05-02,18915,Sunday
1899,555,2021-05-03,22976,Monday
1900,555,2021-05-05,23071,Wednesday
1901,555,2021-05-06,24608,Thursday
1902,555,2021-05-07,25436,Friday
1903,555,2021-05-08,20542,Saturday
1904,555,2021-05-09,17270,Sunday
1905,555,2021-05-10,22987,Monday
1906,555,2021-05-11,23065,Tuesday
1907,555,2021-05-12,23202,Wednesday
1908,555,2021-05-14,24930,Friday
1909,555,2021-05-15,21057,Saturday
1910,555,2021-05-16,18015,Sunday
1911,555,2021-05-17,24182,Monday
1912,555,2021-05-18,22894,Tuesday
1913,555,2021-05-19,23570,Wednesday
1914,555,2021-05-20,23672,Thursday
1915,555,2021-05-21,25235,Friday
1916,555,2021-05-22,21181,Saturday
1917,555,2021-05-23,19022,Sunday
1918,555,2021-05-24,22951,Monday
1919,555,2021-05-25,23640,Tuesday
1920,555,2021-05-26,23292,Wednesday
1921,555,2021-05-27,23527,Thursday
1922,555,2021-05-28,24533,Friday
1923,555,2021-05-29,19216,Saturday
1924,555,2021-05-30,18517,Sunday
1925,555,2021-05-31,16840,Monday
1926,555,2021-06-01,22083,Tuesday
1927,555,2021-06-02,22589,Wednesday
1928,555,2021-06-03,22718,Thursday
1929,555,2021-06-04,24015,Friday
1930,555,2021-06-05,21103,Saturday
1931,555,2021-06-06,17438,Sunday
1932,555,2021-06-07,22881,Monday
1933,555,2021-06-08,23166,Tuesday
1934,555,2021-06-09,23423,Wednesday
1935,555,2021-06-10,23668,Thursday
1936,555,2021-06-11,24439,Friday
1937,555,2021-06-12,21039,Saturday
1938,555,2021-06-13,19500,Sunday
1939,555,2021-06-14,23687,Monday
1940,555,2021-06-15,24231,Tuesday
1941,555,2021-06-16,23757,Wednesday
1942,555,2021-06-17,23464,Thursday
1943,555,2021-06-18,25186,Friday
1944,555,2021-06-19,21100,Saturday
1945,555,2021-06-20,18919,Sunday
1946,555,2021-06-21,22608,Monday
1947,555,2021-06-22,23043,Tuesday
1948,555,2021-06-23,24131,Wednesday
1949,555,2021-06-24,24614,Thursday
1950,555,2021-06-25,25410,Friday
1951,555,2021-06-26,21660,Saturday
1952,555,2021-06-27,20791,Sunday
1953,555,2021-06-28,23435,Monday
1954,555,2021-06-29,22990,Tuesday
1955,555,2021-06-30,24074,Wednesday
1956,555,2021-07-01,25396,Thursday
1957,555,2021-07-02,24600,Friday
1958,555,2021-07-03,20760,Saturday
1959,555,2021-07-04,19331,Sunday
1960,555,2021-07-05,17866,Monday
1961,555,2021-07-06,23615,Tuesday
1962,555,2021-07-07,23455,Wednesday
1963,555,2021-07-08,24678,Thursday
1964,555,2021-07-09,24928,Friday
1965,555,2021-07-10,20917,Saturday
1966,555,2021-07-11,17464,Sunday
1967,555,2021-07-12,23544,Monday
1968,555,2021-07-13,23894,Tuesday
1969,555,2021-07-14,24011,Wednesday
1970,555,2021-07-15,25119,Thursday
1971,555,2021-07-16,25220,Friday
1972,555,2021-07-17,21149,Saturday
1973,555,2021-07-18,18202,Sunday
1974,555,2021-07-19,23713,Monday
1975,555,2021-07-20,24025,Tuesday
1976,555,2021-07-21,23736,Wednesday
1977,555,2021-07-22,24359,Thursday
1978,555,2021-07-23,24864,Friday
1979,555,2021-07-24,21271,Saturday
1980,555,2021-07-25,18374,Sunday
1981,555,2021-08-02,22596,Monday
1982,555,2021-08-03,24328,Tuesday
1983,555,2021-08-04,23720,Wednesday
1984,555,2021-08-05,24086,Thursday
1985,555,2021-08-06,24698,Friday
1986,555,2021-08-07,21425,Saturday
1987,555,2021-08-08,18470,Sunday
1988,555,2021-08-09,23497,Monday
1989,555,2021-08-10,24076,Tuesday
1990,555,2021-08-11,23868,Wednesday
1991,555,2021-08-13,25708,Friday
1992,555,2021-08-14,20447,Saturday
1993,555,2021-08-15,18034,Sunday
1994,555,2021-08-16,24074,Monday
1995,555,2021-08-17,24471,Tuesday
1996,555,2021-08-18,23582,Wednesday
1997,555,2021-08-19,24560,Thursday
1998,555,2021-08-20,25236,Friday
1999,555,2021-08-21,20103,Saturday
2000,555,2021-08-22,17983,Sunday
2001,555,2021-08-23,23585,Monday
2002,555,2021-08-24,24198,Tuesday
2003,555,2021-08-25,24005,Wednesday
2004,555,2021-08-26,23872,Thursday
2005,555,2021-08-27,25511,Friday
2006,555,2021-08-28,21205,Saturday
2007,555,2021-08-29,18352,Sunday
2008,555,2021-08-30,22894,Monday
2009,555,2021-08-31,23455,Tuesday
2010,555,2021-09-01,24274,Wednesday
2011,555,2021-09-02,25337,Thursday
2012,555,2021-09-03,25365,Friday
2013,555,2021-09-04,20571,Saturday
2014,555,2021-09-05,18076,Sunday
2015,555,2021-09-06,16916,Monday
2016,555,2021-09-07,24424,Tuesday
2017,555,2021-09-08,24100,Wednesday
2018,555,2021-09-09,24570,Thursday
2019,555,2021-09-10,26123,Friday
2020,555,2021-09-11,21221,Saturday
2021,555,2021-09-12,19089,Sunday
2022,555,2021-09-13,23900,Monday
2023,555,2021-09-14,24091,Tuesday
2024,555,2021-09-15,24276,Wednesday
2025,555,2021-09-16,25960,Thursday
2026,555,2021-09-17,26229,Friday
2027,555,2021-09-18,20520,Saturday
2028,555,2021-09-19,18151,Sunday
2029,555,2021-09-22,25156,Wednesday
2030,555,2021-09-23,24730,Thursday
2031,555,2021-09-24,26439,Friday
2032,555,2021-09-25,24387,Saturday
2033,555,2021-09-26,19752,Sunday
2034,555,2021-09-27,23723,Monday
2035,555,2021-09-28,24844,Tuesday
2036,555,2021-09-29,25598,Wednesday
2037,555,2021-09-30,25353,Thursday
2038,555,2021-10-01,26374,Friday
2039,555,2021-10-02,21281,Saturday
2040,555,2021-10-03,18417,Sunday
2041,555,2021-10-04,25588,Monday
2042,555,2021-10-05,23131,Tuesday
2043,555,2021-10-08,27017,Friday
2044,555,2021-10-09,23753,Saturday
2045,555,2021-10-10,20839,Sunday
2046,555,2021-10-11,23168,Monday
2047,555,2021-10-12,22978,Tuesday
2048,555,2021-10-13,23000,Wednesday
2049,555,2021-10-14,23467,Thursday
2050,555,2021-10-15,25009,Friday
2051,555,2021-10-16,22728,Saturday
2052,555,2021-10-17,19733,Sunday
2053,555,2021-10-18,25620,Monday
2054,555,2021-10-19,26092,Tuesday
2055,555,2021-10-20,25554,Wednesday
2056,555,2021-10-21,25885,Thursday
2057,555,2021-10-22,26403,Friday
2058,555,2021-10-23,22335,Saturday
2059,555,2021-10-24,20326,Sunday
2060,555,2021-10-25,25769,Monday
2061,555,2021-10-26,24832,Tuesday
2062,555,2021-10-27,25462,Wednesday
2063,555,2021-10-28,24681,Thursday
2064,555,2021-10-29,25433,Friday
2065,555,2021-10-30,21025,Saturday
2066,555,2021-10-31,20069,Sunday
2067,555,2021-11-01,24524,Monday
2068,555,2021-11-02,24125,Tuesday
2069,555,2021-11-03,23816,Wednesday
2070,555,2021-11-04,24926,Thursday
2071,555,2021-11-05,25711,Friday
2072,555,2021-11-06,21277,Saturday
2073,555,2021-11-07,18940,Sunday
2074,555,2021-11-08,24015,Monday
2075,555,2021-11-09,23331,Tuesday
2076,555,2021-11-10,24496,Wednesday
2077,555,2021-11-11,21954,Thursday
2078,555,2021-11-12,24709,Friday
2079,555,2021-11-13,21134,Saturday
2080,555,2021-11-14,18847,Sunday
2081,555,2021-11-15,24305,Monday
2082,555,2021-11-16,25636,Tuesday
2083,555,2021-11-17,25090,Wednesday
2084,555,2021-11-18,26505,Thursday
2085,555,2021-11-19,26421,Friday
2086,555,2021-11-20,21417,Saturday
2087,555,2021-11-21,18423,Sunday
2088,555,2021-11-23,24526,Tuesday
2089,555,2021-11-24,23164,Wednesday
2090,555,2021-11-25,14630,Thursday
2091,555,2021-11-26,18200,Friday
2092,555,2021-11-27,18244,Saturday
2093,555,2021-11-28,16807,Sunday
2094,555,2021-11-29,23204,Monday
2095,555,2021-11-30,23664,Tuesday
2096,555,2021-12-01,23942,Wednesday
2097,555,2021-12-02,24129,Thursday
2098,555,2021-12-03,25333,Friday
2099,555,2021-12-04,21284,Saturday
2100,555,2021-12-05,18777,Sunday
2101,555,2021-12-06,23661,Monday
2102,555,2021-12-07,23026,Tuesday
2103,555,2021-12-08,24010,Wednesday
2104,555,2021-12-09,23926,Thursday
2105,555,2021-12-10,25264,Friday
2106,555,2021-12-11,21413,Saturday
2107,555,2021-12-12,18833,Sunday
2108,555,2021-12-13,23292,Monday
2109,555,2021-12-14,24623,Tuesday
2110,555,2021-12-15,24437,Wednesday
2111,555,2021-12-16,23931,Thursday
2112,555,2021-12-17,24612,Friday
2113,555,2022-01-06,10450,Thursday
2114,555,2022-01-11,22696,Tuesday
2115,555,2022-01-12,22651,Wednesday
2116,555,2022-01-13,23376,Thursday
2117,555,2022-01-14,24432,Friday
2118,555,2022-01-15,20287,Saturday
2119,555,2022-01-21,22268,Friday
2120,555,2022-01-22,18520,Saturday
2121,555,2022-01-24,22261,Monday
2122,555,2022-01-25,22485,Tuesday
2123,555,2022-01-26,23069,Wednesday
2124,555,2022-01-29,19969,Saturday
2125,555,2022-01-31,23159,Monday
2126,555,2022-02-10,23961,Thursday
2127,555,2022-02-11,25719,Friday
2128,555,2022-02-12,21033,Saturday
2129,555,2022-02-13,18241,Sunday
2130,555,2022-02-14,24953,Monday
2131,555,2022-02-15,25703,Tuesday
2132,555,2022-02-16,26020,Wednesday
2133,555,2022-02-17,23352,Thursday
2134,555,2022-02-18,24966,Friday
2135,555,2022-02-19,21498,Saturday
2136,555,2022-02-20,18981,Sunday
2137,555,2022-02-21,23203,Monday
2138,555,2022-02-22,23960,Tuesday
2139,555,2022-03-02,26149,Wednesday
2140,555,2022-03-03,26519,Thursday
2141,555,2022-03-04,27185,Friday
